Day,x,y
12834,22,60.8415687793
12835,15,43.4991228552
12836,11,28.9422361034
12837,14,24.3477802351
12838,20,28.7800996311
12839,15,18.0892927184
12840,13,23.8164966151
12841,26,79.7342383161
12842,20,57.2115123978
12843,8,45.2412850597
12844,17,32.3734603292
12845,18,25.2641321032
12846,17,27.9860573626
12847,19,21.1750122326
12848,20,29.4766528781
12849,20,35.810553662
12850,19,52.271308824
12851,25,274.8918615586
12852,20,142.7683066602
12853,24,87.1993019303
12854,21,50.1939018916
12855,19,37.7233934933
12856,20,44.5475849271
12857,23,64.160696126
12858,15,57.9994056057
12859,16,41.632720163
12860,23,32.1128431456
12861,20,40.4622694194
12862,18,44.5942459624
12863,17,36.3089743307
12864,16,54.1657922793
12865,21,47.9436032624
12866,20,86.6334670183
12867,17,52.2143855544
12868,24,66.0862434228
12869,16,146.3063473561
12870,15,85.5045702754
12871,20,50.0828692298
12872,21,45.4941607582
12873,13,37.5261159619
12874,11,122.7371854831
12875,16,89.7140508151
12876,25,72.2729728244
12877,13,46.612391939
12878,14,59.0588664992
12879,17,69.0571031836
12880,26,48.609430239
12881,21,47.4698139086
12882,17,74.9534659712
12883,18,44.1961445069
12884,23,137.1298336175
12885,19,207.4984981473
12886,25,237.1083860127
12887,11,125.648823801
12888,17,75.3884880144
12889,16,48.3943404389
12890,17,35.7262049483
12891,17,36.051822767
12892,20,47.0287578035
12893,19,30.0352667884
12894,15,50.0604328983
12895,21,39.2269237194
12896,17,24.0973000911
12897,20,23.9428316417
12898,13,22.9699463162
12899,24,58.5296130543
12900,19,45.9520595527
12901,17,29.431413878
12902,23,69.104376578
12903,19,40.2999828282
12904,21,30.4496387122
12905,11,20.9013948199
12906,22,31.4780381567
12907,16,44.3934370079
12908,20,40.5882796106
12909,19,26.0070570816
12910,22,59.3513502012
12911,28,86.3344263388
12912,14,65.348908701
12913,22,1016.5195287981
12914,13,510.8553103849
12915,20,334.1843398964
12916,17,171.8622430806
12917,13,94.6073911905
12918,13,71.7390497061
12919,12,51.0696634933
12920,20,120.5211347583
12921,14,88.6610238646
12922,19,126.0528827143
12923,16,74.9127914113
12924,13,39.6835130567
12925,20,35.3902999344
12926,18,54.7244304344
12927,25,51.8795945968
12928,15,56.3923138854
12929,25,49.44690944
12930,28,60.663593496
12931,15,46.9865904332
12932,17,31.6421039671
12933,20,34.86609342
12934,26,26.4405622661
12935,17,58.4718785739
12936,14,58.5499659857
12937,19,39.475340495
12938,20,34.6781086547
12939,21,43.6088625936
12940,11,27.5635524454
12941,18,68.1633023319
12942,11,131.1820687277
12943,28,96.2788434538
12944,17,105.5594788635
12945,14,70.9956665996
12946,21,49.9358586491
12947,16,36.3172316236
12948,13,30.203277704
12949,14,18.9331346661
12950,19,36.6739924715
12951,15,77.2720866229
12952,13,138.0439912298
12953,22,86.6653623589
12954,13,81.1140525151
12955,16,57.6869975088
12956,18,36.5890002192
12957,11,20.1064228574
12958,21,79.7014022206
12959,17,51.9823897306
12960,26,61.1905114406
12961,16,48.7203357993
12962,20,34.9718241638
12963,20,24.1325017788
12964,18,32.7168982765
12965,21,54.4016307701
12966,19,62.3747986779
12967,10,33.2046105886
12968,19,58.9962020259
12969,20,74.1668896613
12970,19,57.5919163382
12971,17,37.6005445606
12972,19,32.5207977268
12973,15,18.9326982302
12974,20,49.8967807923
12975,22,36.4226729993
12976,15,28.1513456602
12977,15,45.3438543389
12978,24,63.3614935767
12979,16,59.9079784435
12980,18,50.4243680599
12981,22,171.1493291328
12982,19,99.8420237574
12983,18,74.6368627632
12984,19,85.092939377
12985,27,65.3760833668
12986,21,38.8328882783
12987,20,78.4139555911
12988,18,56.1216299905
12989,18,30.8259987554
12990,14,22.042127871
12991,19,32.0687690329
12992,21,45.021005022
12993,19,6135.7700351725
12994,14,3090.3444228227
12995,26,1603.9959963962
12996,14,808.369984029
12997,21,411.3710379955
12998,14,224.0512708942
12999,13,122.373462674
13000,16,69.1382114798
13001,17,73.7623463075
13002,8,42.5537948537
13003,17,25.2548487996
13004,22,23.6917470646
13005,13,22.0958125349
13006,19,25.3687057087
13007,20,62.5286202476
13008,27,70.903024331
13009,15,44.9398601744
13010,14,30.1769946635
13011,21,72.4587848501
13012,22,77.9490751887
13013,19,265.9822576282
13014,20,145.944844051
13015,27,126.1167786711
13016,15,77.350626323
13017,19,44.9166894381
13018,18,36.6906622761
13019,18,42.5974989041
13020,25,35.2134682235
13021,18,38.2408536842
13022,18,36.0473886631
13023,12,22.4786844929
13024,21,32.7627307912
13025,18,160.020985285
13026,19,208.0029878265
13027,15,178.4140411872
13028,15,91.7888477911
13029,21,100.4387686254
13030,19,57.3140420455
13031,16,44.2558665665
13032,20,33.1152159037
13033,23,881.8092295414
13034,20,575.083512974
13035,21,302.4604548634
13036,15,165.0463057164
13037,25,94.7531276975
13038,15,63.2641175515
13039,15,47.2595886113
13040,19,37.4915747627
13041,19,38.2190968328
13042,21,37.9623066259
13043,11,33.73891038
13044,21,42.5783528157
13045,23,85.9722296037
13046,20,56.1882020781
13047,18,68.4096239465
13048,16,84.8191207465
13049,17,47.9844273272
13050,22,125.3604454482
13051,18,74.0535255253
13052,25,126.1526756546
13053,17,98.7124917149
13054,16,73.0343147183
13055,23,58.6882942398
13056,19,41.6248621957
13057,22,81.3437710569
13058,17,68.4119468032
13059,17,50.7453161453
13060,29,72.8159884205
13061,16,42.6706021126
13062,20,63.8844353206
13063,19,45.0585554567
13064,19,31.9530957715
13065,12,46.8488022044
13066,23,35.6420527658
13067,18,39.0430293191
13068,20,55.528731716
13069,15,65.2565583946
13070,23,422.2467942966
13071,19,238.7239311895
13072,20,126.7509281928
13073,9,89.4991922783
13074,25,573.6734958718
13075,16,312.5774703014
13076,20,171.227807212
13077,18,103.3741154999
13078,18,82.454772426
13079,16,71.2317516665
13080,27,53.1094483972
13081,17,29.5187368224
13082,20,30.5154390689
13083,18,56.9255831206
13084,31,95.9215710096
13085,22,63.8099235798
13086,22,75.4537946824
13087,24,53.9696158701
13088,17,42.1548569386
13089,17,29.1082637036
13090,14,20.3597255825
13091,21,32.7392201458
13092,12,26.4839779462
13093,22,20.9672822862
13094,19,20.7455849968
13095,15,18.1962278528
13096,14,10.3974065772
13097,17,14.4091696767
13098,15,45.875238447
13099,23,50.7739558218
13100,16,31.1770093399
13101,31,51.1366873699
13102,23,42.5597749804
13103,27,72.1671131383
13104,14,39.8108316012
13105,16,31.6284265902
13106,25,75.3453901684
13107,12,50.4859801024
13108,15,31.6948371002
13109,27,52.9034120267
13110,16,64.7629491905
13111,20,56.1499748121
13112,12,47.2213768536
13113,17,28.2347118792
13114,12,22.6094845479
13115,11,673.5071486163
13116,13,355.4210352541
13117,18,193.376956214
13118,14,103.7895855162
13119,17,65.9316620013
13120,18,79.1196286369
13121,20,61.1394858745
13122,22,39.734049558
13123,16,40.3402874826
13124,14,46.1660999826
13125,16,29.5976901173
13126,14,26.1379148085
13127,22,33.8776214612
13128,17,28.5220909019
13129,16,28.3516205041
13130,21,35.5110717803
13131,10,38.5135610417
13132,20,29.8118497348
13133,17,56.4447020251
13134,21,36.5897810551
13135,20,32.6301597224
13136,18,27.7959909215
13137,20,19.7684244335
13138,19,32.2792351366
13139,23,28.8056530198
13140,21,59.7089198182
13141,19,32.6733769832
13142,21,22.6282466194
13143,17,44.6563920772
13144,23,44.7048578881
13145,14,47.2693031669
13146,23,34.51546932
13147,16,41.8902970639
13148,13,31.6561865804
13149,13,34.2933427609
13150,14,28.3117848036
13151,20,59.0512249434
13152,19,46.5590232555
13153,20,72.9681572766
13154,18,51.7477029693
13155,12,29.7828870148
13156,17,42.5237560078
13157,23,55.341579853
13158,24,100.9441131222
13159,22,129.5946158077
13160,14,218.8190186801
13161,16,118.5504867053
13162,21,109.4020208263
13163,24,92.7100934424
13164,15,51.9264597107
13165,23,38.4814336299
13166,26,51.8776402248
13167,9,31.7697547978
13168,19,43.4342054533
13169,24,58.1168073546
13170,12,30.4172917722
13171,22,29.9471104174
13172,17,207.2051018209
13173,19,122.5480986477
13174,15,76.187091396
13175,25,114.0070397167
13176,19,105.6197249592
13177,20,127.3476147667
13178,25,101.4461975327
13179,20,73.2741367643
13180,21,43.7246786699
13181,18,31.4636921898
13182,16,36.4809549124
13183,15,35.5196659494
13184,15,21.5321932476
13185,17,19.1441343435
13186,19,35.1025137371
13187,19,26.9205333243
13188,17,27.5961447141
13189,18,111.3483705934
13190,21,62.9626123619
13191,17,44.9238103276
13192,12,25.494457147
13193,25,35.373719194
13194,18,44.7397875459
13195,16,26.3390086241
13196,19,23.7728551076
13197,16,34.3463717701
13198,25,45.9926244413
13199,10,40.7754399994
13200,19,73.9981721896
13201,14,52.9706537084
13202,15,38.6194618491
13203,24,36.9083549098
13204,16,100.7467900502
13205,21,63.2024664238
13206,25,52.5230223349
13207,19,78.5485588295
13208,17,85.1024502388
13209,16,61.9572008367
13210,12,39.8128606077
13211,25,30.4820516486
13212,20,50.7260191149
13213,22,33.7379761786
13214,22,84.352956642
13215,19,49.919930725
13216,31,46.4603193653
13217,18,41.3511430034
13218,25,92.3291791359
13219,22,88.0777442237
13220,21,75.200859103
13221,20,228.4299579103
13222,19,116.5075610994
13223,20,62.4766598374
13224,11,62.768866272
13225,19,50.4342525558
13226,15,104.2790852723
13227,15,64.7344684254
13228,23,47.9393753659
13229,20,72.858787392
13230,20,54.661473176
13231,20,44.9074000633
13232,30,64.7243025498
13233,18,36.7371247003
13234,15,61.6320120083
13235,19,63.0125613427
13236,13,42.6936843342
13237,20,289.9667083765
13238,15,157.4791564905
13239,26,167.8676206103
13240,15,89.4741788761
13241,8,47.1167323875
13242,18,56.842356953
13243,15,40.8664847292
13244,18,61.2521126898
13245,17,44.9386169763
13246,15,36.2002366213
13247,14,23.5995633997
13248,19,28.1857911478
13249,16,25.1810313365
13250,13,50.9031379555
13251,20,60.742178336
13252,14,66.9505142033
13253,21,55.9842173594
13254,18,42.0856980674
13255,24,192.9475704155
13256,15,368.7128818557
13257,19,200.0968576625
13258,20,140.000114099
13259,18,152.2838889305
13260,22,417.9910097243
13261,24,300.0938683102
13262,22,173.6480208949
13263,15,111.8368539905
13264,7,60.6622199586
13265,23,189.2880697083
13266,20,109.4941128517
13267,17,59.5540830199
13268,18,52.2023141713
13269,21,57.4633930819
13270,14,39.7271766799
13271,16,52.1086111669
13272,13,63.701969512
13273,24,410.1226224938
13274,22,216.3328577998
13275,21,146.4194150767
13276,14,83.6415382675
13277,21,58.1012198055
13278,14,38.2811695144
13279,14,48.9835189651
13280,12,50.0496174673
13281,17,41.3959942501
13282,18,31.467071139
13283,18,22.6232931945
13284,17,91.3727444284
13285,10,64.3029516016
13286,12,34.602014455
13287,13,30.9192663015
13288,16,23.5130693933
13289,16,39.7030688929
13290,19,29.6462577882
13291,16,19.523079866
13292,26,40.2484430236
13293,22,27.4313857938
13294,17,18.4396019406
13295,18,20.7491964092
13296,18,36.6066257222
13297,19,459.2724815039
13298,22,264.1377019886
13299,19,143.1549632895
13300,21,114.6271206632
13301,13,67.7524566724
13302,20,1011.1311110216
13303,16,515.233040345
13304,20,276.3941441413
13305,10,144.7129828167
13306,15,80.747859496
13307,19,53.8564039947
13308,26,82.5942893437
13309,24,80.361692146
13310,18,110.1723080606
13311,8,56.0236380685
13312,24,284.439889779
13313,20,153.8569747427
13314,13,89.4948425687
13315,12,49.2465273044
13316,17,28.4525606781
13317,16,16.646243436
13318,14,46.1425062823
13319,17,40.6100378028
13320,15,28.2701908699
13321,24,17.9434996613
13322,16,62.0563423124
13323,15,37.6005794634
13324,10,25.0886191933
13325,18,37.9533347491
13326,18,25.0076898994
13327,20,22.9178689815
13328,27,33.0637526154
13329,8,42.1219745555
13330,22,27.933264529
13331,15,23.0896615087
13332,16,54.2697961273
13333,17,46.3238439678
13334,15,138.9433960119
13335,18,94.2955708718
13336,13,57.2474843904
13337,14,41.797196908
13338,10,37.0842095895
13339,13,37.9002449691
13340,12,24.1634539065
13341,21,17.9701164755
13342,18,180.2087122366
13343,20,135.6790339969
13344,21,79.938305045
13345,16,52.3610268285
13346,19,92.9451446206
13347,20,64.7544128934
13348,15,64.9596271655
13349,21,39.9161868767
13350,17,28.0243960844
13351,19,43.7302450577
13352,21,34.3591833374
13353,18,23.1405404603
13354,11,18.1960516372
13355,18,23.946454931
13356,12,31.6176318848
13357,18,55.3918403921
13358,21,44.2359396628
13359,25,51.7876018024
13360,18,30.9140184032
13361,22,28.6678759776
13362,23,32.5624422723
13363,23,107.4678383156
13364,20,72.8461647536
13365,25,91.7673744219
13366,16,55.9179559769
13367,12,31.7585151781
13368,19,28.4403537823
13369,10,16.5908133122
13370,19,61.1244327724
13371,24,90.9416949382
13372,20,52.1063271513
13373,14,30.5927951175
13374,22,100.3332010578
13375,16,94.7280781615
13376,14,83.1658406508
13377,18,53.4017772455
13378,20,78.017336274
13379,15,41.801241045
13380,21,31.9542948804
13381,22,26.7849029847
13382,15,37.8888063063
13383,19,53.3224067663
13384,15,29.6068527256
13385,20,19.7251474667
13386,27,70.9880559598
13387,16,47.8383561934
13388,19,30.6375881997
13389,18,20.6292644325
13390,21,11.8895495783
13391,9,20.9916473861
13392,21,30.6691855952
13393,15,28.4470357844
13394,24,36.3822755611
13395,21,35.1913992773
13396,13,35.8513343736
13397,12,27.088790417
13398,15,45.671542198
13399,15,36.7532341396
13400,15,41.0105190403
13401,20,71.7925839246
13402,27,75.2975922344
13403,20,59.2335862125
13404,18,34.4909052372
13405,14,39.3251185714
13406,14,1645.8269877985
13407,16,848.3582381608
13408,20,447.3596207677
13409,14,273.5743435912
13410,17,150.1757579236
13411,21,110.3519698087
13412,24,101.1564262219
13413,8,78.7004052261
13414,18,154.9038408031
13415,12,99.936536526
13416,18,64.6860380521
13417,22,75.8838167684
13418,18,48.0924293622
13419,12,30.9083591868
13420,22,72.2254413145
13421,14,43.1750026986
13422,17,37.3405927325
13423,19,48.903209391
13424,22,37.6081325202
13425,14,69.1075362095
13426,29,51.2446770291
13427,25,60.0771980278
13428,20,44.444445252
13429,24,67.8879825497
13430,19,52.8603383989
13431,27,50.5324438261
13432,16,33.7052080623
13433,12,27.667159643
13434,19,26.1883470296
13435,10,48.1661503225
13436,18,35.9841381308
13437,20,48.807745989
13438,13,30.7005095625
13439,21,21.4435646183
13440,23,28.216113422
13441,16,21.0593143686
13442,16,25.5313734021
13443,18,34.7305244614
13444,14,30.5099782438
13445,20,44.1681617348
13446,22,39.8392392363
13447,16,83.7982295993
13448,16,92.8716832533
13449,9,53.6785004993
13450,13,29.3708185189
13451,24,59.5171699577
13452,22,82.7314185596
13453,16,64.6198368575
13454,14,187.8293273093
13455,19,95.1881325873
13456,17,70.1904094736
13457,14,59.403016072
13458,22,75.7104682988
13459,20,538.362504879
13460,21,274.8278506067
13461,16,442.8166767434
13462,14,288.6589716376
13463,18,176.3099970446
13464,18,379.7084948424
13465,18,213.9457923801
13466,16,119.64268848
13467,13,87.1544379425
13468,18,97.82233689
13469,12,154.3421154683
13470,10,89.3029594505
13471,14,116.9273049514
13472,16,69.0160808782
13473,18,47.4903032217
13474,18,51.5504497171
13475,28,238.2769232595
13476,10,159.2741987639
13477,22,100.2013597088
13478,19,58.4456816379
13479,14,69.9710867932
13480,21,363.7277849643
13481,20,194.3941542856
13482,17,106.0492369666
13483,17,67.1982639819
13484,16,45.7916842287
13485,15,29.4951939112
13486,12,38.169824462
13487,16,21.1101004337
13488,25,25.4925706276
13489,17,27.3754976728
13490,10,44.3563795094
13491,19,33.3781789965
13492,15,23.8007000348
13493,21,35.949274433
13494,12,28.2790315969
13495,22,17.8998812815
13496,20,45.0361657987
13497,18,85.2913432014
13498,16,52.3737609445
13499,21,198.3640026148
13500,19,212.1200426393
13501,13,119.1271345796
13502,14,63.8405637012
13503,14,38.346941229
13504,15,44.967178118
13505,29,56.911005582
13506,18,57.72795065
13507,21,52.5830027847
13508,16,46.1687281997
13509,31,65.9205442905
13510,22,72.6111683955
13511,21,39.3915831065
13512,16,86.3481075899
13513,19,53.30682356
13514,18,50.0082494575
13515,18,30.7151665093
13516,17,50.0044502804
13517,23,46.084743445
13518,25,33.259855601
13519,16,23.6321793426
13520,16,159.3983005197
13521,21,83.2976244105
13522,20,266.1681865242
13523,19,177.5827649014
13524,11,105.270248221
13525,18,64.9921645402
13526,14,45.61597848
13527,16,34.6486996444
13528,12,38.0445150376
13529,22,41.2868191529
13530,16,29.5143161112
13531,13,76.4299191757
13532,14,68.8175364618
13533,19,45.5643745597
13534,18,28.4879232615
13535,24,51.4185186488
13536,10,48.07428234
13537,15,35.3040199866
13538,15,48.7348803019
13539,18,40.871147509
13540,17,38.5734862354
13541,15,41.7472404074
13542,17,48.8139575746
13543,25,57.2429050488
13544,15,67.764533749
13545,24,54.6391194662
13546,18,74.7523593856
13547,22,144.080474414
13548,15,89.9644820961
13549,24,65.1753598807
13550,18,144.8264647614
13551,16,83.9804577536
13552,22,91.0365742463
13553,18,64.0500788353
13554,18,70.769348426
13555,16,53.8317722442
13556,15,39.8769484955
13557,16,68.7248621951
13558,11,44.0927138645
13559,21,33.7678571336
13560,15,19.8328532679
13561,22,51.7535200733
13562,22,39.109209651
13563,16,50.169228331
13564,17,48.5482735293
13565,19,50.4900867391
13566,17,37.9252400496
13567,18,21.7564044234
13568,17,31.3257556115
13569,19,28.1288601662
13570,14,34.6059848536
13571,17,31.6355399258
13572,25,26.1493610183
13573,14,15.9066201075
13574,13,17.3008578818
13575,21,45.8725875907
13576,14,71.5917132855
13577,19,57.6526793183
13578,20,37.8967401273
13579,16,95.230680448
13580,15,109.4766337458
13581,18,92.7511920896
13582,19,87.0614224957
13583,9,43.7854178536
13584,10,22.3398510479
13585,17,23.2735123636
13586,15,19.8325717449
13587,10,27.3828062449
13588,11,17.7958714515
13589,12,19.7871485039
13590,15,26.5704436407
13591,21,100.5132919674
13592,19,69.3331681922
13593,22,43.9468465105
13594,13,51.2052822327
13595,18,135.4417454687
13596,14,73.0637199964
13597,22,59.5355454492
13598,18,31.5634469153
13599,9,22.5469752477
13600,15,26.2637193129
13601,18,21.1464011919
13602,16,33.8493099765
13603,27,27.8925227932
13604,22,75.3120011864
13605,24,67.7523093244
13606,13,41.1114031622
13607,24,150.0851129242
13608,21,90.8510559822
13609,17,60.101740412
13610,13,34.1315240014
